id,filename,width,height,depth,name,xmin,xmax,ymin,ymax
18884,n02111129_2088,500,334,3,leonberg,159,427,120,333
18885,n02111129_2112,500,333,3,leonberg,66,196,140,212
18886,n02111129_2112,500,333,3,leonberg,249,393,125,224
18887,n02111129_2119,500,333,3,leonberg,2,328,60,330
18888,n02111129_2119,500,333,3,leonberg,266,469,67,285
18889,n02111129_2138,640,482,3,leonberg,124,406,139,480
18890,n02111129_2153,400,300,3,leonberg,0,322,24,298
18891,n02111129_2168,512,384,3,leonberg,106,388,57,382
18892,n02111129_2191,500,333,3,leonberg,186,480,80,261
18893,n02111129_2211,600,827,3,leonberg,26,537,18,824
18894,n02111129_2218,300,225,3,leonberg,45,255,20,216
18895,n02111129_2223,500,333,3,leonberg,91,259,135,269
18896,n02111129_2235,500,333,3,leonberg,61,274,66,325
18897,n02111129_2235,500,333,3,leonberg,257,446,56,288
18898,n02111129_2301,591,394,3,leonberg,351,518,181,331
18899,n02111129_2301,591,394,3,leonberg,203,281,184,350
18900,n02111129_2330,333,500,3,leonberg,2,331,82,450
18901,n02111129_2347,464,661,3,leonberg,175,379,263,646
18902,n02111129_2359,400,315,3,leonberg,13,387,3,309
18903,n02111129_2924,333,500,3,leonberg,162,265,174,405
18904,n02111129_294,452,301,3,leonberg,1,416,67,294
18905,n02111129_2949,600,450,3,leonberg,181,458,104,313
18906,n02111129_2954,333,500,3,leonberg,0,331,67,488
18907,n02111129_2974,320,225,3,leonberg,59,238,31,224
18908,n02111129_2977,289,420,3,leonberg,55,210,64,347
18909,n02111129_3028,285,393,3,leonberg,0,269,7,392
18910,n02111129_3045,334,500,3,leonberg,0,288,11,498
18911,n02111129_306,333,500,3,leonberg,181,331,236,467
18912,n02111129_306,333,500,3,leonberg,47,171,274,446
18913,n02111129_3087,489,371,3,leonberg,19,475,21,350
18914,n02111129_314,500,333,3,leonberg,225,364,130,213
18915,n02111129_314,500,333,3,leonberg,56,185,135,209
18916,n02111129_314,500,333,3,leonberg,405,474,158,206
18917,n02111129_3180,500,333,3,leonberg,138,363,157,275
18918,n02111129_324,333,500,3,leonberg,0,331,116,488
18919,n02111129_3301,605,454,3,leonberg,33,417,119,445
18920,n02111129_3359,333,500,3,leonberg,16,254,117,476
18921,n02111129_3367,240,194,3,leonberg,66,184,19,193
18922,n02111129_3388,452,302,3,leonberg,15,329,21,291
18923,n02110806_4242,400,344,3,basenji,26,354,22,331
18924,n02110806_4483,500,375,3,basenji,67,499,6,364
18925,n02110806_513,500,375,3,basenji,88,454,17,362
18926,n02110806_5971,375,500,3,basenji,142,230,193,278
18927,n02110806_749,375,500,3,basenji,38,202,38,263
18928,n02110958_11209,500,334,3,pug,143,359,63,263
18929,n02110958_12080,500,375,3,pug,0,317,45,364
18930,n02110958_13256,500,375,3,pug,73,392,0,332
18931,n02110958_13993,500,332,3,pug,1,358,2,331
18932,n02110958_14832,500,375,3,pug,158,401,45,327
18933,n02110958_16150,500,375,3,pug,182,242,190,299
18934,n02110958_3338,500,338,3,pug,38,492,2,331
18935,n02110958_5834,375,500,3,pug,170,311,247,387
18936,n02110958_8075,500,400,3,pug,63,231,59,249
18937,n02111129_1115,333,500,3,leonberg,92,331,62,472
18938,n02111129_1497,333,500,3,leonberg,87,297,221,398
18939,n02111129_1497,333,500,3,leonberg,1,57,217,315
18940,n02111129_1497,333,500,3,leonberg,60,82,170,222
18941,n02111129_3498,250,260,3,leonberg,0,249,21,259
18942,n02111129_3499,333,500,3,leonberg,0,302,62,491
18943,n02111129_3541,500,401,3,leonberg,0,497,0,399
18944,n02111129_3573,201,157,3,leonberg,18,183,15,146
18945,n02111129_3576,400,299,3,leonberg,103,326,71,265
18946,n02111129_3576,400,299,3,leonberg,19,64,96,131
18947,n02111129_3595,500,333,3,leonberg,10,499,67,332
18948,n02111129_367,600,449,3,leonberg,56,434,37,445
18949,n02111129_3675,500,333,3,leonberg,254,460,134,304
18950,n02111129_3675,500,333,3,leonberg,0,227,99,293
18951,n02111129_372,605,454,3,leonberg,122,367,86,392
18952,n02111129_3770,239,320,3,leonberg,0,205,59,318
18953,n02111129_3797,432,504,3,leonberg,54,365,48,448
18954,n02111129_3799,333,500,3,leonberg,52,275,98,408
18955,n02111129_38,500,333,3,leonberg,146,405,81,291
18956,n02111129_3811,333,500,3,leonberg,17,252,222,445
18957,n02111129_3828,333,500,3,leonberg,161,320,120,403
18958,n02111129_3828,333,500,3,leonberg,0,165,123,405
18959,n02111129_3884,452,302,3,leonberg,197,451,33,285
18960,n02111129_3891,500,375,3,leonberg,67,481,6,312
18961,n02111129_3892,333,500,3,leonberg,78,316,82,427
18962,n02111129_3917,452,302,3,leonberg,43,426,74,239
18963,n02111129_3966,500,333,3,leonberg,88,473,36,299
18964,n02111129_4001,452,302,3,leonberg,65,324,95,265
18965,n02111129_4017,334,500,3,leonberg,41,332,33,486
18966,n02111129_4048,452,302,3,leonberg,239,370,54,256
18967,n02111129_4069,591,394,3,leonberg,98,486,46,359
18968,n02111129_4135,500,375,3,leonberg,10,439,161,374
18969,n02111129_4143,500,333,3,leonberg,117,469,60,299
18970,n02111129_4149,414,440,3,leonberg,81,412,26,428
18971,n02111129_4246,333,500,3,leonberg,2,331,67,498
18972,n02111129_426,452,302,3,leonberg,22,425,60,241
18973,n02111129_4285,500,333,3,leonberg,74,386,88,328
18974,n02111129_4305,450,350,3,leonberg,28,410,20,324
18975,n02111129_4366,480,360,3,leonberg,83,428,20,354
18976,n02111129_4400,500,333,3,leonberg,71,321,110,258
18977,n02111129_4400,500,333,3,leonberg,289,499,98,242
18978,n02111129_4423,333,500,3,leonberg,83,331,58,481
18979,n02111129_4435,333,500,3,leonberg,87,294,93,446
18980,n02111129_4453,333,500,3,leonberg,46,331,95,438
18981,n02111129_4467,333,500,3,leonberg,131,331,240,462
18982,n02111129_4477,500,333,3,leonberg,249,462,112,238
18983,n02111129_4533,500,333,3,leonberg,39,292,113,261
18984,n02111129_4533,500,333,3,leonberg,259,499,94,243
18985,n02111129_454,267,200,3,leonberg,47,231,34,169
18986,n02111129_4584,500,333,3,leonberg,249,401,148,260
18987,n02111129_4584,500,333,3,leonberg,175,282,140,247
18988,n02111129_4584,500,333,3,leonberg,453,499,161,234
18989,n02111129_4608,326,400,3,leonberg,8,295,13,391
18990,n02111129_4618,500,333,3,leonberg,128,379,87,270
18991,n02111129_4677,500,333,3,leonberg,140,407,0,325
18992,n02111129_4682,333,500,3,leonberg,169,329,111,412
18993,n02111129_4682,333,500,3,leonberg,22,194,115,403
18994,n02111129_4698,500,333,3,leonberg,98,478,39,296
18995,n02111129_4716,500,331,3,leonberg,88,386,63,326
18996,n02111129_4716,500,331,3,leonberg,386,499,117,330
18997,n02111129_4725,320,271,3,leonberg,31,303,5,267
18998,n02111129_4742,600,450,3,leonberg,90,598,14,405
18999,n02111129_4775,333,500,3,leonberg,47,237,82,426
19000,n02111129_4779,400,334,3,leonberg,54,346,6,332
19001,n02111129_4792,452,302,3,leonberg,13,342,20,288
19002,n02111129_1501,500,333,3,leonberg,90,428,21,332
19003,n02111129_1503,333,500,3,leonberg,0,311,73,498
19004,n02111129_1546,333,500,3,leonberg,90,304,83,446
19005,n02111129_1583,452,302,3,leonberg,24,451,1,253
19006,n02111129_1591,500,375,3,leonberg,209,354,138,342
19007,n02111129_164,452,302,3,leonberg,5,451,27,267
19008,n02111129_1656,333,500,3,leonberg,28,206,117,411
19009,n02111129_1656,333,500,3,leonberg,175,331,111,407
19010,n02111129_1661,500,333,3,leonberg,234,498,95,290
19011,n02111129_1661,500,333,3,leonberg,0,193,53,279
19012,n02111129_1662,500,333,3,leonberg,21,498,63,306
19013,n02111129_1670,333,500,3,leonberg,52,331,65,450
19014,n02111129_1684,350,300,3,leonberg,18,330,15,263
19015,n02111129_17,333,500,3,leonberg,46,316,62,461
19016,n02111129_1708,500,333,3,leonberg,113,271,125,219
19017,n02111129_1708,500,333,3,leonberg,250,412,125,206
19018,n02111129_1724,500,334,3,leonberg,151,438,11,310
19019,n02111129_1737,500,334,3,leonberg,27,479,21,282
19020,n02111129_1752,300,436,3,leonberg,10,283,33,409
19021,n02111129_1788,600,484,3,leonberg,40,552,12,425
19022,n02111129_1799,287,262,3,leonberg,24,263,15,240
19023,n02111129_1832,500,333,3,leonberg,7,295,65,319
19024,n02111129_1832,500,333,3,leonberg,308,499,0,307
19025,n02111129_1851,500,333,3,leonberg,82,262,122,231
19026,n02111129_1851,500,333,3,leonberg,240,410,119,215
19027,n02111129_187,500,333,3,leonberg,112,425,93,304
19028,n02111129_188,452,302,3,leonberg,243,398,58,251
19029,n02111129_1940,452,302,3,leonberg,196,363,34,286
19030,n02111129_1965,500,333,3,leonberg,259,467,36,298
19031,n02111129_1965,500,333,3,leonberg,42,275,58,331
19032,n02111129_2012,374,500,3,leonberg,1,343,71,482
19033,n02111129_2047,800,678,3,leonberg,47,798,22,637
19034,n02111129_2062,452,302,3,leonberg,6,436,47,262
19035,n02111129_2378,452,302,3,leonberg,50,277,30,264
19036,n02111129_2384,600,562,3,leonberg,0,540,0,559
19037,n02111129_2400,300,245,3,leonberg,9,289,6,242
19038,n02111129_246,334,500,3,leonberg,36,286,80,473
19039,n02111129_2476,500,333,3,leonberg,34,254,153,275
19040,n02111129_2476,500,333,3,leonberg,418,498,103,145
19041,n02111129_2476,500,333,3,leonberg,195,262,81,138
19042,n02111129_2476,500,333,3,leonberg,0,42,123,152
19043,n02111129_2520,500,333,3,leonberg,60,318,96,239
19044,n02111129_2520,500,333,3,leonberg,285,499,98,238
19045,n02111129_253,500,333,3,leonberg,314,499,0,311
19046,n02111129_253,500,333,3,leonberg,0,299,58,318
19047,n02111129_2554,650,438,3,leonberg,140,413,146,418
19048,n02111129_2594,450,382,3,leonberg,19,411,30,350
19049,n02111129_2617,400,262,3,leonberg,28,293,44,237
19050,n02111129_2620,500,333,3,leonberg,139,444,30,332
19051,n02111129_2623,605,454,3,leonberg,203,430,152,363
19052,n02111129_2700,500,333,3,leonberg,121,439,87,315
19053,n02111129_2703,500,333,3,leonberg,117,499,81,332
19054,n02111129_2718,500,333,3,leonberg,148,413,112,260
19055,n02111129_2739,500,334,3,leonberg,267,418,52,319
19056,n02111129_2741,600,512,3,leonberg,134,525,6,505
19057,n02111129_2743,500,333,3,leonberg,142,436,110,269
19058,n02111129_2750,500,333,3,leonberg,104,499,6,332
19059,n02111129_2751,500,333,3,leonberg,124,321,159,310
19060,n02111129_2781,450,351,3,leonberg,190,433,123,339
19061,n02111129_2785,350,263,3,leonberg,95,342,114,245
19062,n02111129_2785,350,263,3,leonberg,70,156,28,213
19063,n02111129_279,500,333,3,leonberg,147,399,74,287
19064,n02111129_279,500,333,3,leonberg,452,499,111,203
19065,n02111129_4850,333,500,3,leonberg,78,302,43,430
19066,n02111129_4878,650,495,3,leonberg,252,461,159,473
19067,n02111129_489,333,500,3,leonberg,90,199,287,420
19068,n02111129_489,333,500,3,leonberg,282,331,295,407
19069,n02111129_4903,333,500,3,leonberg,0,331,66,465
19070,n02111129_4958,500,333,3,leonberg,81,414,67,313
19071,n02111129_4981,500,334,3,leonberg,83,253,74,330
19072,n02111129_513,500,350,3,leonberg,92,440,19,343
19073,n02111129_5144,500,334,3,leonberg,160,324,63,284
19074,n02111129_5156,400,329,3,leonberg,139,278,160,274
19075,n02111129_5163,500,333,3,leonberg,115,283,123,272
19076,n02111129_5237,500,333,3,leonberg,51,499,62,312
19077,n02111129_5250,333,500,3,leonberg,85,276,90,426
19078,n02111129_5256,400,300,3,leonberg,69,325,70,279
19079,n02111129_5262,400,356,3,leonberg,26,341,66,321
19080,n02111129_5300,500,375,3,leonberg,204,433,182,374
19081,n02111129_5303,333,500,3,leonberg,25,167,117,402
19082,n02111129_5303,333,500,3,leonberg,167,331,120,411
19083,n02111129_545,500,331,3,leonberg,83,142,183,292
19084,n02111129_545,500,331,3,leonberg,355,412,171,266
19085,n02111129_571,334,500,3,leonberg,40,332,28,483
19086,n02111129_593,500,333,3,leonberg,74,416,48,304
19087,n02111129_605,333,500,3,leonberg,106,324,232,465
19088,n02111129_638,500,334,3,leonberg,7,474,29,323
19089,n02111129_646,500,333,3,leonberg,101,282,107,284
19090,n02111129_646,500,333,3,leonberg,399,499,114,272
19091,n02111129_650,500,333,3,leonberg,162,452,111,279
19092,n02111129_658,333,500,3,leonberg,122,331,247,465
19093,n02111129_686,473,398,3,leonberg,34,403,47,372
19094,n02111129_710,500,331,3,leonberg,47,399,69,313
19095,n02111129_716,600,450,3,leonberg,0,598,14,448
19096,n02111129_74,300,411,3,leonberg,47,258,19,409
19097,n02111129_754,450,363,3,leonberg,38,276,150,319
19098,n02111129_77,500,333,3,leonberg,112,489,49,321
19099,n02111129_774,500,333,3,leonberg,223,357,70,249
19100,n02111129_796,240,283,3,leonberg,3,165,108,262
19101,n02111129_819,323,431,3,leonberg,0,238,109,387
19102,n02111129_844,600,710,3,leonberg,24,580,12,695
19103,n02111129_861,500,333,3,leonberg,95,391,122,315
19104,n02111129_892,500,333,3,leonberg,157,307,116,269
19105,n02111129_892,500,333,3,leonberg,0,135,112,278
19106,n02111129_970,300,225,3,leonberg,126,248,20,206
19107,n02111129_974,650,489,3,leonberg,230,460,232,455
19108,n02111129_976,334,500,3,leonberg,32,332,32,476
19109,n02111129_990,200,301,3,leonberg,0,177,53,300
19110,n02111277_1008,500,375,3,newfoundland,275,366,151,321
19111,n02111277_10160,333,500,3,newfoundland,70,299,57,472
19112,n02111277_1018,395,500,3,newfoundland,35,370,8,491
19113,n02111277_1023,344,456,3,newfoundland,84,286,32,420
19114,n02111277_10237,500,333,3,newfoundland,215,319,113,220
19115,n02111277_1029,500,375,3,newfoundland,74,436,75,286
19116,n02111277_10333,364,500,3,newfoundland,0,313,63,498
19117,n02111277_1040,500,375,3,newfoundland,162,450,14,374
19118,n02111277_10573,375,500,3,newfoundland,0,356,46,476
19119,n02111277_10578,400,400,3,newfoundland,75,366,85,291
19120,n02111277_10769,500,307,3,newfoundland,134,410,73,292
19121,n02111277_11106,375,500,3,newfoundland,28,373,221,497
19122,n02111277_11433,375,500,3,newfoundland,105,333,168,358
19123,n02111277_11530,333,500,3,newfoundland,80,282,70,400
19124,n02111277_1177,500,375,3,newfoundland,138,423,90,338
19125,n02111277_1179,500,333,3,newfoundland,0,498,2,332
19126,n02111277_11806,500,334,3,newfoundland,159,315,36,333
19127,n02111277_1193,500,375,3,newfoundland,102,374,106,313
19128,n02111277_11934,500,375,3,newfoundland,86,259,123,348
19129,n02111277_120,400,500,3,newfoundland,0,376,85,468
19130,n02111277_12022,500,375,3,newfoundland,85,273,159,337
19131,n02111277_12042,360,239,3,newfoundland,180,314,85,237
19132,n02111277_12381,375,500,3,newfoundland,93,358,107,473
19133,n02111277_12623,448,336,3,newfoundland,0,386,25,335
19134,n02111277_1288,288,286,3,newfoundland,21,279,27,282
19135,n02111277_1295,500,451,3,newfoundland,82,360,220,443
19136,n02111277_1298,500,333,3,newfoundland,0,400,34,328
19137,n02111277_13070,358,242,3,newfoundland,69,305,8,228
19138,n02111277_1910,500,375,3,newfoundland,174,402,189,338
19139,n02111277_1964,500,375,3,newfoundland,15,482,36,310
19140,n02111277_2038,375,500,3,newfoundland,126,373,0,402
19141,n02111277_2066,300,392,3,newfoundland,0,299,26,391
19142,n02111277_2135,290,277,3,newfoundland,4,289,7,276
19143,n02111277_2160,500,375,3,newfoundland,139,394,47,229
19144,n02111277_2255,400,429,3,newfoundland,130,353,77,352
19145,n02111277_2255,400,429,3,newfoundland,50,237,10,243
19146,n02111277_2261,500,333,3,newfoundland,56,419,0,332
19147,n02111277_2272,500,333,3,newfoundland,0,451,64,332
19148,n02111277_2396,500,335,3,newfoundland,0,499,31,334
19149,n02111277_2405,441,500,3,newfoundland,8,439,11,498
19150,n02111277_2411,240,240,3,newfoundland,53,217,42,238
19151,n02111277_2451,500,375,3,newfoundland,0,471,0,374
19152,n02111277_2456,500,375,3,newfoundland,100,445,0,276
19153,n02111277_2524,500,375,3,newfoundland,12,335,24,374
19154,n02111277_2540,375,500,3,newfoundland,146,338,295,498
19155,n02111277_2552,500,375,3,newfoundland,9,356,14,353
19156,n02111277_2636,432,500,3,newfoundland,30,430,30,475
19157,n02111277_2731,240,160,3,newfoundland,58,155,48,132
19158,n02111277_2769,330,300,3,newfoundland,28,292,61,299
19159,n02111277_2807,500,333,3,newfoundland,58,440,11,332
19160,n02111277_2822,400,500,3,newfoundland,2,308,50,498
19161,n02111277_2823,235,222,3,newfoundland,3,223,9,221
19162,n02111277_2865,500,400,3,newfoundland,0,499,0,399
19163,n02111277_2866,500,495,3,newfoundland,0,461,16,493
19164,n02111277_2885,500,375,3,newfoundland,74,496,13,265
19165,n02111277_289,500,375,3,newfoundland,31,320,148,363
19166,n02111277_3034,500,375,3,newfoundland,45,233,108,348
19167,n02111277_3056,500,375,3,newfoundland,1,358,102,372
19168,n02111277_3065,500,500,3,newfoundland,17,168,231,425
19169,n02111277_3067,500,333,3,newfoundland,87,314,170,243
19170,n02111277_3092,500,375,3,newfoundland,0,318,68,374
19171,n02111277_3150,500,375,3,newfoundland,67,412,82,321
19172,n02111277_3153,232,349,3,newfoundland,0,231,23,348
19173,n02111277_3165,500,375,3,newfoundland,0,275,112,373
19174,n02111277_3206,500,375,3,newfoundland,110,416,73,298
19175,n02111277_3254,500,375,3,newfoundland,229,310,130,253
19176,n02111277_326,500,436,3,newfoundland,17,339,223,386
19177,n02111277_3297,500,375,3,newfoundland,139,399,45,297
19178,n02111277_3400,434,500,3,newfoundland,96,395,115,437
19179,n02111277_341,500,358,3,newfoundland,190,453,1,340
19180,n02111277_3454,500,375,3,newfoundland,199,390,125,310
19181,n02111277_3456,500,333,3,newfoundland,107,412,21,332
19182,n02111277_3470,190,340,3,newfoundland,0,180,1,337
19183,n02111277_3504,375,500,3,newfoundland,3,223,185,498
19184,n02111277_3560,500,375,3,newfoundland,0,275,78,281
19185,n02111277_357,500,375,3,newfoundland,99,388,62,374
19186,n02111277_3634,480,360,3,newfoundland,211,412,115,359
19187,n02111277_3653,300,200,3,newfoundland,0,185,2,199
19188,n02111277_371,500,375,3,newfoundland,148,457,86,374
19189,n02111277_3713,500,375,3,newfoundland,269,363,201,295
19190,n02111277_3713,500,375,3,newfoundland,208,268,204,300
19191,n02111277_3741,288,360,3,newfoundland,53,235,13,346
19192,n02111277_3896,500,375,3,newfoundland,230,464,117,358
19193,n02111277_3907,333,500,3,newfoundland,1,331,0,450
19194,n02111277_3910,500,357,3,newfoundland,15,264,62,336
19195,n02111277_3910,500,357,3,newfoundland,300,484,109,301
19196,n02111277_392,500,375,3,newfoundland,1,463,51,374
19197,n02111277_3951,375,500,3,newfoundland,45,183,215,367
19198,n02111277_399,500,375,3,newfoundland,4,429,68,310
19199,n02111277_3990,450,300,3,newfoundland,135,242,96,211
19200,n02111277_413,400,496,3,newfoundland,36,339,17,489
19201,n02111277_421,500,375,3,newfoundland,104,390,0,203
19202,n02111277_4218,500,333,3,newfoundland,81,498,0,331
19203,n02111277_4263,500,333,3,newfoundland,81,418,29,317
19204,n02111277_4292,333,500,3,newfoundland,60,331,48,498
19205,n02111277_4317,333,500,3,newfoundland,7,325,60,472
19206,n02111277_4369,500,400,3,newfoundland,68,499,2,399
19207,n02111277_4404,500,375,3,newfoundland,86,488,1,373
19208,n02111277_4654,375,500,3,newfoundland,40,373,141,446
19209,n02111277_470,500,753,3,newfoundland,135,467,318,574
19210,n02111277_5956,500,375,3,newfoundland,0,499,0,374
19211,n02111277_5964,500,375,3,newfoundland,75,399,149,374
19212,n02111277_6017,400,299,3,newfoundland,84,398,9,296
19213,n02111277_6063,500,375,3,newfoundland,143,360,13,317
19214,n02111277_6096,500,375,3,newfoundland,78,293,112,341
19215,n02111277_612,750,600,3,newfoundland,52,502,231,502
19216,n02111277_6143,500,331,3,newfoundland,192,441,33,318
19217,n02111277_6211,500,375,3,newfoundland,147,499,30,276
19218,n02111277_6213,500,375,3,newfoundland,262,401,109,290
19219,n02111277_6213,500,375,3,newfoundland,0,185,153,272
19220,n02111277_6229,500,375,3,newfoundland,161,367,105,318
19221,n02111277_6337,500,375,3,newfoundland,144,499,1,339
19222,n02111277_6353,500,375,3,newfoundland,140,321,40,313
19223,n02111277_6402,500,333,3,newfoundland,44,368,64,234
19224,n02111277_6410,500,379,3,newfoundland,1,499,0,325
19225,n02111277_6471,500,358,3,newfoundland,142,420,88,334
19226,n02111277_6483,500,333,3,newfoundland,44,480,6,332
19227,n02111277_6577,500,333,3,newfoundland,157,344,116,332
19228,n02111277_6662,500,399,3,newfoundland,12,499,0,380
19229,n02111277_6672,189,240,3,newfoundland,51,159,71,239
19230,n02111277_6679,500,375,3,newfoundland,0,499,14,374
19231,n02111277_6773,500,333,3,newfoundland,1,473,0,308
19232,n02111277_6838,500,349,3,newfoundland,103,498,0,347
19233,n02111277_6861,500,375,3,newfoundland,142,337,22,334
19234,n02111277_6885,500,333,3,newfoundland,173,499,43,332
19235,n02111277_6891,500,333,3,newfoundland,192,364,135,261
19236,n02111277_6954,250,324,3,newfoundland,30,164,59,323
19237,n02111277_6971,458,500,3,newfoundland,0,435,60,498
19238,n02111277_7010,1600,1200,3,newfoundland,171,1161,99,882
19239,n02111277_7060,500,375,3,newfoundland,42,470,19,364
19240,n02111277_7062,500,375,3,newfoundland,148,340,83,318
19241,n02111277_7088,375,500,3,newfoundland,187,313,82,361
19242,n02111277_7105,500,375,3,newfoundland,17,416,24,287
19243,n02111277_7130,500,375,3,newfoundland,38,351,148,343
19244,n02111277_7225,500,333,3,newfoundland,35,420,19,332
19245,n02111277_13537,500,375,3,newfoundland,13,409,39,336
19246,n02111277_13670,500,375,3,newfoundland,225,380,108,316
19247,n02111277_1372,500,375,3,newfoundland,0,463,0,373
19248,n02111277_13728,500,300,3,newfoundland,44,477,24,277
19249,n02111277_13845,500,375,3,newfoundland,152,499,15,374
19250,n02111277_1394,500,333,3,newfoundland,95,351,56,265
19251,n02111277_14330,500,416,3,newfoundland,8,208,90,370
19252,n02111277_14422,500,374,3,newfoundland,194,405,91,364
19253,n02111277_14577,375,500,3,newfoundland,0,168,325,498
19254,n02111277_14601,500,375,3,newfoundland,64,451,21,322
19255,n02111277_14689,357,288,3,newfoundland,64,356,45,283
19256,n02111277_1470,500,387,3,newfoundland,33,299,0,386
19257,n02111277_1540,540,418,3,newfoundland,32,536,27,415
19258,n02111277_1572,500,375,3,newfoundland,27,417,15,341
19259,n02111277_160,290,228,3,newfoundland,24,289,8,227
19260,n02111277_1628,500,375,3,newfoundland,146,193,214,252
19261,n02111277_1628,500,375,3,newfoundland,366,390,204,232
19262,n02111277_1696,500,375,3,newfoundland,129,236,182,371
19263,n02111277_176,500,333,3,newfoundland,24,389,74,268
19264,n02111277_1818,500,333,3,newfoundland,27,411,16,332
19265,n02111277_4744,333,500,3,newfoundland,0,331,23,498
19266,n02111277_4854,500,375,3,newfoundland,195,492,68,374
19267,n02111277_4869,500,375,3,newfoundland,105,316,122,374
19268,n02111277_4872,500,333,3,newfoundland,110,436,52,332
19269,n02111277_4881,500,270,3,newfoundland,60,499,0,260
19270,n02111277_4924,500,333,3,newfoundland,1,499,33,332
19271,n02111277_5094,500,375,3,newfoundland,146,349,120,250
19272,n02111277_5145,500,333,3,newfoundland,85,498,42,331
19273,n02111277_5168,500,375,3,newfoundland,104,307,56,273
19274,n02111277_5183,260,400,3,newfoundland,15,221,38,377
19275,n02111277_522,375,500,3,newfoundland,0,360,40,498
19276,n02111277_5249,500,375,3,newfoundland,106,212,207,283
19277,n02111277_5292,500,375,3,newfoundland,208,315,192,313
19278,n02111277_5369,250,184,3,newfoundland,1,249,2,183
19279,n02111277_5577,268,208,3,newfoundland,18,267,6,197
19280,n02111277_562,500,333,3,newfoundland,173,459,26,332
19281,n02111277_5649,500,333,3,newfoundland,20,499,0,306
19282,n02111277_5765,360,246,3,newfoundland,0,323,0,245
19283,n02111277_5789,500,394,3,newfoundland,10,362,18,393
19284,n02111277_5845,250,250,3,newfoundland,0,248,10,241
19285,n02111277_5879,500,375,3,newfoundland,0,264,57,374
19286,n02111277_5898,375,500,3,newfoundland,63,217,153,420
19287,n02111277_5928,500,333,3,newfoundland,267,414,108,231
19288,n02111277_5932,297,224,3,newfoundland,67,262,32,201
19289,n02111277_7377,500,416,3,newfoundland,30,292,75,406
19290,n02111277_7377,500,416,3,newfoundland,262,495,6,223
19291,n02111277_7395,500,333,3,newfoundland,8,449,44,292
19292,n02111277_766,400,500,3,newfoundland,1,393,0,462
19293,n02111277_7697,500,375,3,newfoundland,26,371,5,374
19294,n02111277_7760,500,375,3,newfoundland,156,454,106,300
19295,n02111277_7851,500,375,3,newfoundland,190,403,89,374
19296,n02111277_8579,500,333,3,newfoundland,69,499,23,331
19297,n02111277_8856,379,500,3,newfoundland,87,346,150,473
19298,n02111277_8930,350,340,3,newfoundland,16,329,7,338
19299,n02111277_9301,250,218,3,newfoundland,6,243,5,216
19300,n02111277_939,500,333,3,newfoundland,15,445,47,300
19301,n02111277_980,1024,768,3,newfoundland,170,879,5,685
19302,n02111500_1031,500,375,3,great_pyrenees,167,355,127,303
19303,n02111500_1048,400,374,3,great_pyrenees,118,379,137,363
19304,n02111500_1050,300,233,3,great_pyrenees,7,299,5,229
19305,n02111500_109,330,244,3,great_pyrenees,12,293,12,218
19306,n02111500_1097,500,375,3,great_pyrenees,92,290,130,239
19307,n02111129_237,500,333,3,leonberg,255,430,32,317
19308,n02111129_237,500,333,3,leonberg,96,267,37,313
19309,n02111129_2881,500,333,3,leonberg,78,434,39,303
19310,n02111129_3461,332,500,3,leonberg,55,151,345,431
19311,n02111129_390,500,331,3,leonberg,44,369,49,311
19312,n02111129_4442,800,600,3,leonberg,0,798,1,598
19313,n02111129_4801,250,250,3,leonberg,74,167,15,242
19314,n02111129_547,420,261,3,leonberg,238,403,120,258
19315,n02111129_547,420,261,3,leonberg,12,187,119,256
19316,n02111129_856,700,474,3,leonberg,97,625,40,463
19317,n02111277_110,333,500,3,newfoundland,0,330,126,498
19318,n02111277_13435,480,575,3,newfoundland,0,413,99,573
19319,n02111277_182,500,375,3,newfoundland,108,377,179,373
19320,n02111277_2705,500,333,3,newfoundland,0,357,27,332
19321,n02111277_3827,500,357,3,newfoundland,64,340,83,343
19322,n02111277_4710,500,375,3,newfoundland,47,356,1,374
19323,n02111277_5955,500,333,3,newfoundland,54,435,68,332
19324,n02111277_6616,477,500,3,newfoundland,62,465,190,498
19325,n02111500_1170,350,337,3,great_pyrenees,26,346,6,335
19326,n02111500_1203,500,375,3,great_pyrenees,225,440,128,333
19327,n02111500_1233,379,500,3,great_pyrenees,118,262,245,486
19328,n02111500_124,800,601,3,great_pyrenees,275,646,7,591
19329,n02111500_1314,500,375,3,great_pyrenees,164,297,4,325
19330,n02111500_1358,500,375,3,great_pyrenees,1,452,0,374
19331,n02111500_1474,333,500,3,great_pyrenees,26,279,170,493
19332,n02111500_149,500,368,3,great_pyrenees,55,461,98,226
19333,n02111500_1557,500,375,3,great_pyrenees,60,379,46,368
19334,n02111500_1576,500,403,3,great_pyrenees,205,459,181,383
19335,n02111500_1590,500,375,3,great_pyrenees,65,499,13,374
19336,n02111500_1603,331,500,3,great_pyrenees,0,223,357,466
19337,n02111500_1653,500,375,3,great_pyrenees,260,499,30,314
19338,n02111500_17,236,263,3,great_pyrenees,13,199,56,253
19339,n02111500_1718,500,327,3,great_pyrenees,4,425,74,307
19340,n02111500_1743,500,375,3,great_pyrenees,232,395,69,288
19341,n02111500_1777,500,375,3,great_pyrenees,154,499,75,373
19342,n02111500_2522,448,336,3,great_pyrenees,0,339,50,273
19343,n02111500_2572,500,375,3,great_pyrenees,161,313,95,298
